28/06/2016,Jantar,Saladas Diversas Carne de Panela Opção Vegetariana: Torta Madalena de PVT Folhas mistas refogada Sobremesa: Flan de Baunilha Melancia Minipão Suco
29/06/2016,Almoço,Saladas Diversas Carne de Panela Opção Vegetariana: PVT Caipira Farofa Rica Sobremesa: Gelatina de Framboesa Banana
29/06/2016,Jantar,Saladas Diversas Sobrecoxa assada Opção Vegetariana: PVT ao vinagrete Pirão Sobremesa: Doce de Leite Melão Minipão Suco Minipão Suco
30/06/2016,Almoço,Saladas Diversas Lagarto Assado Opção Vegetariana: Ovo cozido Abobrinha Picante Sobremesa: Doce de abobora Melão Minipão Suco
30/06/2016,Jantar,Saladas Diversas Bife acebolado ao molho especial Opção Vegetariana: PVT com brócolis Batata doce com cheiro verde Sobremesa: Bananada caqui Minipão Suco
01/07/2016,Almoço,Saladas Diversas Iscas de carne ao molho shoyu Opção Vegetariana: PVT com shoyu Abobrinha picante Gelatina de Limão Melão Minipão Suco
05/07/2016,Almoço,Saladas Diversas Lagarto ao molho madeira Opção Vegetariana: PTV com cogumelo Polenta mole Sobremesa: Gelatina de morango banana Minipão Suco
07/07/2016,Jantar,Saladas Diversas Cupim ao molho escuro Escarola Refogada Sobremesa: Canjica Banana Minipão Suco Minipão Suco
25/07/2016,Almoço,Saladas Diversas Iscas de Frango ao molho caipira Opção Vegetariana: PVT Folhas mista refogada Sobremesa: Doce de Prestígio Cremoso Mexerica
25/07/2016,Jantar,Saladas Diversas Carne de panela Opção Vegetariana: PVT ao vinagrete Chuchu refogado Sobremesa: Pudim de chocolate Maçã Minipão Suco Minipão Suco
27/07/2016,Almoço,Saladas Diversas Filé de frango Grelhado com molho de mostarda Opção Vegetariana: PVT com mandioca Abobrinha refogada Sobremesa: Pudim de Caramelo Maçã
29/07/2016,Almoço,Saladas Diversas Pernil acebolado Opção Vegetariana: PVT com espinafre Macarrão ao alho e óleo Sobremesa: Torrone Laranja Minipão Suco
29/07/2016,Jantar,Saladas Diversas Frango assado Opção Vegetariana: Ovo Frito Cenoura Refogada Sobremesa: Gelatina de Uva Mamão Minipão Suco
01/08/2016,Almoço,Saladas Diversas Carne Moída à primavera Opção Vegetariana: PVT Gratinado Acelga Refogada Sobremesa: Pudim de Caramelo Banana
01/08/2016,Jantar,Saladas Diversas Frango Acebolado Opção Vegetariana: PVT com Mandioca Legumes Sauté Sobremesa: Pudim de Morango Laranja Minipão Suco Minipão Suco
02/08/2016,Almoço,Bife Acebolado Opção Vegetariana: PVT com Tomate Chuchu refogado Sobremesa: Gelatina de Cereja Maça Minipão Suco
02/08/2016,Jantar,Copa-Lombo Opção Vegetariana: PVT Alemão Abobrinha Refogada Sobremesa: Gelatina de Framboesa Mexirica Minipão Suco
03/08/2016,Almoço,Strogonoff de Frango Opção Vegetariana: Strogonoff de PVT Batata Palha Sobremesa: Pudim de Chocolate Laranja
03/08/2016,Jantar,Peixada com Legumes Opção Vegetariana: PVT ao vinagrete Chicória Refogada Sobremesa: Arroz Doce Banana Minipão Suco Minipão Suco
04/08/2016,Almoço,Saladas Diversas Saladas Diversas Linguiça Acebolada Opção Vegetariana: Ovo Frito Farofa Rica Sobremesa: Torrone Melancia Minipão Suco
04/08/2016,Jantar,Iscas de Carne ao Molho Barbecue Opção Vegetariana: PVT com Brócolis Repolho Refogado Sobremesa: Pudim de Baunilha Mamão Minipão Suco
05/08/2016,Almoço,Saladas Diversas Carne de Panela Opção Vegetariana: PVT com cenoura Macarrão ao alho e óleo Sobremesa: Pudim de Morango Mamão Minipão Suco
05/08/2016,Jantar,Saladas Diversas Sobrecoxa Assada Opção Vegetariana: PVT com Azeitona Farofa de Banana Sobremesa: Torrone Melancia Minipão Suco
08/08/2016,Almoço,Saladas Diversas Bife à Caçarola Opção Vegetariana: PVT com Mandioca Polenta Sobremesa: Pé de Moleque Melão Minipão Suco
08/08/2016,Jantar,Saladas Diversas Escondidinho de Carne Opção Vegetariana: PVT Caipira Cenoura Refogada Sobremesa: Goiabada Banana Minipão Suco
09/08/2016,Almoço,Saladas Diversas Iscas de Frango Grelhado Opção Vegetariana: PVT ao Vinagrete Creme de Milho Sobremesa: Flan de Baunilha Laranja Minipão Suco
